[[[649, 106], [656, 95], [660, 95], [663, 96], [643, 96], [638, 96], [634, 97], [670, 101], [629, 103], [658, 118], [641, 118], [705, 173], [600, 176], [716, 254], [585, 259], [711, 323], [592, 324], [712, 349], [590, 349], [704, 347], [598, 346], [701, 340], [601, 338], [681, 328], [621, 328], [682, 451], [625, 449], [677, 558], [632, 560], [671, 574], [638, 573], [686, 596], [627, 589]], 0]
[[[1003, 548], [1011, 560], [1010, 564], [1009, 567], [1015, 549], [1017, 545], [1018, 541], [1002, 574], [1012, 539], [987, 552], [992, 538], [951, 581], [949, 487], [888, 558], [886, 456], [859, 525], [857, 506], [856, 518], [854, 524], [861, 519], [862, 527], [861, 519], [864, 523], [821, 541], [815, 491], [791, 562], [716, 500], [718, 516], [627, 471], [713, 505], [611, 466], [665, 502], [597, 481]], 1]
[[[1006, 543], [1014, 556], [1013, 560], [1011, 564], [1018, 545], [1019, 542], [1020, 539], [1004, 572], [1015, 541], [990, 549], [996, 535], [954, 583], [953, 487], [902, 581], [893, 455], [872, 538], [867, 497], [858, 530], [861, 516], [873, 524], [869, 519], [872, 523], [871, 515], [822, 547], [816, 493], [798, 563], [724, 505], [715, 525], [641, 479], [711, 517], [630, 476], [663, 502], [596, 483]], 1]
[[[1008, 543], [1015, 555], [1014, 559], [1012, 563], [1019, 545], [1020, 542], [1021, 539], [1005, 571], [1017, 541], [992, 548], [998, 535], [952, 583], [953, 486], [902, 578], [894, 453], [875, 534], [866, 495], [863, 526], [861, 514], [873, 522], [869, 518], [872, 522], [871, 513], [817, 548], [813, 491], [799, 563], [727, 505], [716, 527], [644, 480], [718, 514], [630, 476], [663, 505], [600, 484]], 1]
[[[999, 550], [1008, 563], [1006, 567], [1005, 570], [1012, 551], [1014, 547], [1015, 543], [999, 577], [1012, 542], [983, 554], [988, 540], [944, 588], [954, 485], [877, 576], [896, 447], [849, 549], [860, 493], [837, 546], [852, 512], [845, 541], [863, 518], [848, 540], [865, 514], [822, 528], [825, 478], [803, 555], [805, 543], [703, 524], [679, 506], [696, 509], [666, 497], [653, 519], [635, 513]], 1]
[[[999, 551], [1008, 563], [1006, 567], [1005, 571], [1012, 552], [1014, 547], [1016, 543], [999, 577], [1012, 542], [983, 555], [989, 540], [950, 587], [954, 485], [920, 583], [895, 448], [923, 558], [861, 494], [920, 554], [853, 513], [926, 550], [863, 518], [925, 550], [865, 514], [824, 528], [826, 479], [802, 555], [805, 544], [698, 522], [691, 509], [690, 507], [679, 500], [652, 517], [637, 512]], 1]
[[[1001, 551], [1008, 563], [1006, 567], [1004, 571], [1014, 553], [1016, 550], [1017, 547], [996, 577], [1012, 544], [985, 554], [992, 541], [947, 587], [954, 489], [909, 553], [895, 461], [880, 501], [863, 507], [888, 494], [856, 524], [884, 496], [863, 527], [885, 503], [865, 525], [811, 542], [820, 498], [766, 556], [851, 526], [680, 554], [749, 561], [668, 552], [736, 563], [634, 560], [709, 577]], 1]
[[[1001, 551], [1009, 563], [1006, 567], [1004, 571], [1014, 553], [1016, 549], [1018, 546], [997, 577], [1013, 544], [985, 554], [993, 541], [947, 587], [954, 489], [908, 552], [895, 461], [881, 500], [863, 508], [889, 491], [857, 523], [890, 495], [864, 527], [887, 498], [866, 524], [812, 543], [820, 495], [769, 555], [869, 521], [671, 554], [755, 561], [659, 552], [741, 563], [627, 557], [718, 581]], 1]
[[[994, 547], [1003, 560], [1001, 564], [999, 568], [1008, 548], [1010, 544], [1011, 540], [993, 577], [1007, 538], [975, 551], [983, 536], [940, 587], [951, 485], [914, 587], [894, 459], [914, 562], [864, 495], [911, 558], [859, 513], [915, 554], [866, 516], [914, 554], [867, 513], [819, 536], [821, 488], [795, 557], [806, 542], [707, 562], [702, 563], [694, 557], [685, 564], [650, 571], [650, 577]], 1]
[[[994, 546], [1003, 559], [1001, 564], [1000, 568], [1008, 548], [1010, 544], [1012, 540], [993, 577], [1007, 538], [975, 550], [983, 535], [940, 586], [951, 485], [912, 587], [893, 459], [912, 560], [864, 495], [908, 556], [858, 513], [912, 552], [866, 516], [911, 551], [867, 513], [819, 536], [821, 488], [795, 557], [807, 541], [694, 563], [703, 563], [694, 557], [685, 564], [650, 571], [650, 577]], 1]
[[[992, 543], [999, 556], [997, 560], [996, 564], [1004, 545], [1006, 541], [1008, 538], [992, 571], [1005, 538], [976, 548], [983, 534], [942, 579], [943, 482], [897, 578], [885, 473], [881, 527], [859, 509], [894, 530], [854, 523], [887, 525], [861, 525], [899, 534], [862, 521], [822, 542], [822, 495], [760, 555], [866, 515], [661, 558], [773, 559], [653, 552], [761, 561], [624, 568], [736, 581]], 1]
[[[992, 544], [999, 556], [997, 560], [996, 565], [1004, 545], [1006, 541], [1008, 537], [993, 571], [1005, 538], [976, 548], [983, 534], [943, 579], [944, 482], [899, 574], [885, 473], [881, 524], [859, 510], [891, 521], [854, 524], [886, 519], [861, 525], [885, 523], [862, 522], [821, 543], [821, 495], [760, 554], [868, 512], [661, 558], [772, 552], [653, 554], [760, 554], [625, 568], [734, 574]], 1]
[[[991, 544], [998, 558], [996, 562], [995, 566], [1002, 547], [1004, 543], [1006, 540], [990, 574], [1002, 539], [973, 548], [980, 534], [939, 581], [944, 485], [900, 558], [886, 460], [869, 523], [851, 502], [879, 528], [843, 518], [879, 524], [851, 522], [881, 530], [852, 519], [802, 543], [808, 501], [767, 554], [838, 533], [673, 556], [723, 571], [683, 538], [711, 574], [636, 562], [679, 591]], 1]
[[[991, 544], [998, 558], [996, 562], [995, 566], [1003, 547], [1004, 543], [1006, 540], [990, 574], [1002, 539], [972, 548], [980, 534], [938, 581], [944, 485], [897, 556], [886, 459], [868, 521], [850, 501], [876, 527], [842, 517], [869, 522], [850, 522], [879, 528], [852, 519], [802, 543], [808, 501], [768, 554], [826, 534], [703, 542], [715, 552], [699, 538], [699, 573], [676, 550], [666, 591]], 1]
[[[991, 544], [998, 558], [996, 562], [995, 566], [1002, 547], [1004, 543], [1006, 540], [990, 574], [1002, 539], [972, 548], [980, 534], [939, 581], [944, 485], [896, 556], [885, 460], [868, 522], [851, 502], [873, 526], [843, 517], [868, 522], [850, 522], [876, 527], [852, 519], [803, 543], [808, 501], [767, 554], [834, 534], [690, 554], [719, 571], [685, 538], [707, 574], [650, 561], [675, 591]], 1]
[[[993, 545], [1000, 557], [998, 561], [997, 566], [1004, 547], [1006, 544], [1007, 541], [990, 573], [1002, 541], [976, 550], [984, 536], [944, 587], [939, 485], [906, 574], [879, 460], [868, 521], [851, 502], [871, 513], [847, 518], [870, 515], [854, 523], [868, 517], [855, 520], [802, 548], [799, 502], [780, 556], [844, 522], [662, 562], [751, 544], [650, 558], [742, 543], [617, 567], [713, 559]], 1]
[[[991, 545], [998, 557], [996, 561], [995, 565], [1002, 548], [1004, 544], [1006, 541], [989, 572], [1001, 540], [975, 549], [982, 536], [943, 586], [938, 484], [907, 579], [878, 459], [868, 522], [851, 503], [871, 521], [849, 520], [871, 522], [854, 524], [868, 523], [855, 522], [803, 548], [800, 502], [786, 555], [840, 516], [660, 562], [759, 548], [648, 559], [750, 548], [619, 565], [728, 567]], 1]
[[[991, 548], [998, 560], [996, 564], [994, 569], [1003, 550], [1005, 546], [1007, 543], [988, 575], [1003, 542], [975, 551], [982, 537], [938, 587], [938, 485], [884, 561], [873, 461], [856, 520], [849, 511], [862, 512], [848, 525], [869, 515], [855, 528], [866, 517], [855, 525], [810, 543], [808, 498], [767, 557], [834, 538], [659, 559], [737, 560], [646, 555], [730, 558], [614, 564], [694, 577]], 1]
[[[990, 547], [998, 559], [996, 564], [994, 568], [1003, 549], [1005, 546], [1006, 542], [988, 575], [1002, 541], [974, 551], [982, 536], [938, 587], [939, 486], [887, 562], [873, 460], [857, 515], [849, 510], [872, 510], [848, 525], [871, 513], [855, 527], [868, 516], [855, 525], [808, 543], [805, 499], [768, 557], [838, 538], [653, 560], [739, 561], [638, 556], [730, 559], [614, 563], [699, 578]], 1]
[[[988, 549], [997, 561], [995, 565], [994, 569], [1001, 551], [1003, 548], [1005, 544], [989, 576], [1001, 542], [971, 552], [979, 538], [937, 578], [939, 487], [899, 564], [876, 459], [859, 521], [848, 508], [869, 523], [846, 524], [867, 519], [853, 528], [864, 521], [854, 525], [810, 541], [808, 499], [769, 558], [829, 541], [662, 560], [727, 557], [646, 557], [717, 554], [617, 564], [685, 572]], 1]
[[[988, 549], [997, 561], [995, 565], [994, 569], [1001, 551], [1003, 547], [1005, 544], [989, 576], [1001, 542], [971, 552], [979, 538], [938, 578], [939, 487], [900, 564], [876, 459], [859, 521], [848, 507], [873, 521], [846, 523], [873, 520], [853, 527], [869, 521], [854, 524], [811, 541], [808, 499], [768, 559], [828, 542], [662, 560], [723, 557], [647, 556], [713, 554], [617, 565], [680, 573]], 1]
[[[991, 550], [999, 563], [997, 567], [995, 571], [1005, 552], [1006, 548], [1008, 544], [989, 576], [1004, 540], [974, 554], [982, 539], [939, 586], [942, 484], [884, 568], [878, 455], [856, 534], [848, 506], [846, 528], [843, 524], [855, 523], [850, 528], [853, 527], [851, 524], [815, 539], [811, 492], [766, 557], [788, 540], [698, 559], [676, 562], [682, 555], [660, 561], [635, 569], [624, 573]], 1]
[[[989, 550], [998, 562], [996, 567], [994, 571], [1003, 552], [1005, 548], [1007, 545], [989, 577], [1003, 542], [972, 553], [980, 539], [937, 587], [942, 483], [888, 582], [878, 454], [871, 554], [849, 499], [862, 550], [843, 518], [862, 534], [853, 522], [869, 548], [854, 518], [812, 537], [808, 492], [773, 557], [784, 545], [701, 559], [677, 563], [686, 556], [660, 562], [658, 565], [623, 573]], 1]
[[[990, 549], [998, 562], [996, 566], [995, 570], [1003, 550], [1005, 546], [1007, 543], [989, 577], [1003, 539], [973, 553], [980, 538], [929, 584], [944, 483], [870, 573], [882, 455], [846, 560], [854, 497], [837, 560], [850, 514], [851, 536], [859, 518], [845, 559], [860, 514], [812, 532], [811, 490], [753, 539], [779, 546], [753, 529], [655, 565], [754, 525], [640, 568], [739, 531], [609, 580]], 1]
[[[990, 549], [998, 562], [996, 566], [995, 570], [1003, 550], [1005, 546], [1007, 543], [989, 577], [1003, 539], [973, 553], [980, 538], [929, 584], [944, 483], [869, 574], [882, 455], [843, 561], [854, 497], [833, 561], [850, 514], [852, 536], [859, 518], [841, 560], [859, 514], [812, 531], [810, 490], [756, 540], [779, 546], [760, 529], [654, 565], [762, 524], [636, 566], [749, 530], [605, 580]], 1]
[[[990, 549], [998, 562], [997, 566], [995, 570], [1004, 551], [1006, 548], [1007, 544], [990, 576], [1004, 541], [973, 553], [982, 539], [937, 584], [945, 484], [879, 568], [883, 455], [849, 525], [854, 500], [852, 529], [850, 518], [859, 530], [858, 522], [860, 527], [860, 519], [812, 540], [807, 494], [769, 560], [820, 531], [659, 562], [710, 558], [645, 557], [699, 557], [609, 569], [665, 578]], 1]
[[[990, 550], [998, 562], [996, 566], [995, 570], [1003, 552], [1005, 548], [1007, 545], [990, 576], [1003, 541], [973, 553], [981, 539], [938, 583], [945, 483], [883, 568], [883, 456], [855, 525], [854, 500], [856, 525], [851, 518], [862, 526], [859, 522], [861, 526], [860, 518], [813, 540], [808, 495], [769, 560], [819, 531], [659, 562], [711, 558], [646, 557], [701, 557], [616, 569], [666, 577]], 1]
[[[993, 548], [1000, 561], [999, 565], [997, 569], [1005, 550], [1007, 546], [1008, 543], [992, 576], [1004, 540], [976, 551], [983, 537], [942, 582], [944, 482], [898, 568], [882, 462], [874, 524], [858, 505], [876, 517], [853, 520], [882, 520], [860, 523], [879, 520], [861, 520], [819, 541], [815, 492], [763, 558], [819, 527], [671, 559], [709, 564], [654, 555], [700, 566], [618, 568], [659, 583]], 1]
[[[992, 547], [1000, 561], [998, 565], [996, 569], [1005, 549], [1006, 546], [1008, 542], [992, 576], [1004, 540], [975, 551], [982, 537], [942, 582], [944, 483], [897, 563], [881, 462], [866, 517], [857, 505], [875, 513], [852, 520], [875, 513], [860, 523], [873, 514], [861, 519], [817, 540], [815, 492], [753, 557], [829, 527], [659, 560], [717, 565], [654, 555], [708, 566], [618, 568], [668, 584]], 1]
[[[991, 547], [998, 560], [996, 564], [994, 569], [1003, 549], [1004, 546], [1006, 543], [989, 576], [1002, 540], [972, 550], [981, 536], [940, 577], [947, 485], [894, 557], [885, 460], [861, 522], [858, 500], [870, 523], [852, 517], [872, 524], [859, 521], [869, 524], [860, 518], [815, 539], [813, 500], [761, 555], [799, 547], [679, 559], [705, 570], [680, 548], [697, 570], [637, 565], [660, 582]], 1]
[[[990, 546], [998, 560], [996, 564], [994, 569], [1003, 549], [1004, 546], [1006, 542], [989, 576], [1002, 540], [972, 550], [981, 536], [940, 579], [947, 484], [896, 557], [885, 460], [861, 520], [857, 501], [871, 517], [852, 518], [873, 518], [858, 522], [870, 522], [860, 519], [815, 540], [813, 499], [760, 556], [780, 548], [701, 555], [685, 559], [700, 544], [669, 571], [659, 561], [631, 571]], 1]
[[[990, 547], [997, 561], [996, 565], [994, 570], [1002, 550], [1004, 547], [1006, 544], [989, 576], [1002, 541], [972, 550], [981, 537], [937, 579], [948, 485], [882, 557], [884, 460], [854, 518], [856, 503], [852, 523], [851, 520], [865, 520], [858, 524], [858, 526], [860, 521], [817, 541], [813, 500], [765, 553], [781, 546], [706, 555], [690, 557], [704, 551], [677, 568], [663, 562], [642, 572]], 1]
[[[990, 547], [997, 561], [996, 565], [994, 570], [1002, 550], [1004, 547], [1006, 544], [989, 576], [1002, 541], [972, 550], [981, 537], [938, 580], [948, 485], [884, 558], [884, 460], [855, 519], [856, 503], [857, 524], [851, 520], [865, 521], [858, 524], [863, 527], [860, 521], [818, 542], [813, 500], [765, 554], [776, 545], [705, 558], [689, 556], [705, 552], [668, 568], [663, 562], [631, 572]], 1]
[[[990, 547], [997, 561], [995, 565], [993, 570], [1002, 550], [1003, 546], [1005, 543], [989, 576], [1002, 540], [972, 551], [981, 537], [935, 580], [948, 484], [880, 560], [885, 458], [855, 521], [857, 499], [851, 527], [851, 516], [864, 524], [859, 522], [858, 530], [860, 518], [819, 541], [815, 497], [772, 557], [775, 540], [720, 547], [690, 557], [716, 545], [673, 569], [694, 549], [637, 573]], 1]
[[[992, 546], [999, 560], [997, 564], [995, 568], [1004, 549], [1005, 545], [1007, 542], [990, 575], [1003, 540], [973, 549], [982, 535], [941, 577], [946, 484], [909, 565], [883, 461], [872, 523], [857, 502], [887, 524], [852, 518], [883, 526], [858, 523], [891, 527], [860, 520], [816, 541], [814, 497], [740, 552], [776, 545], [724, 541], [664, 561], [726, 537], [645, 563], [697, 543], [618, 573]], 1]
[[[991, 547], [998, 560], [997, 564], [995, 569], [1003, 549], [1005, 546], [1007, 542], [990, 576], [1003, 540], [972, 550], [982, 536], [942, 578], [947, 484], [908, 564], [883, 462], [870, 522], [857, 503], [887, 523], [851, 519], [883, 520], [858, 523], [891, 525], [859, 520], [817, 541], [814, 498], [743, 550], [780, 547], [719, 542], [665, 561], [719, 538], [646, 562], [689, 546], [619, 573]], 1]
[[[992, 546], [1000, 560], [998, 564], [996, 568], [1005, 548], [1006, 545], [1007, 541], [991, 575], [1003, 539], [975, 550], [983, 535], [940, 579], [946, 482], [901, 580], [883, 462], [883, 546], [861, 501], [874, 539], [857, 517], [879, 538], [863, 520], [881, 540], [865, 517], [822, 541], [819, 494], [763, 557], [828, 523], [655, 563], [731, 553], [641, 559], [722, 553], [616, 568], [686, 574]], 1]
[[[993, 546], [1000, 560], [998, 564], [997, 568], [1005, 549], [1006, 546], [1008, 542], [991, 575], [1003, 540], [975, 550], [983, 536], [939, 578], [945, 482], [898, 579], [884, 461], [881, 545], [861, 500], [872, 538], [857, 517], [878, 536], [863, 520], [880, 539], [865, 517], [824, 541], [819, 495], [768, 558], [809, 526], [664, 563], [709, 555], [649, 557], [701, 557], [617, 568], [664, 572]], 1]
[[[993, 547], [1000, 560], [998, 564], [997, 569], [1005, 549], [1006, 546], [1007, 542], [991, 575], [1003, 540], [975, 550], [983, 536], [940, 579], [945, 482], [901, 580], [884, 461], [882, 547], [861, 500], [873, 540], [857, 517], [878, 538], [863, 520], [880, 540], [864, 517], [823, 541], [819, 495], [762, 558], [820, 524], [654, 563], [722, 555], [648, 557], [714, 556], [616, 568], [677, 574]], 1]
[[[992, 547], [1000, 561], [998, 565], [996, 569], [1005, 549], [1006, 546], [1007, 542], [991, 575], [1003, 540], [975, 550], [983, 536], [941, 579], [945, 482], [901, 579], [884, 462], [882, 546], [861, 500], [873, 539], [857, 516], [878, 537], [863, 520], [880, 540], [864, 516], [823, 541], [819, 495], [763, 558], [818, 524], [654, 563], [722, 555], [648, 557], [714, 556], [616, 569], [678, 575]], 1]
[[[993, 547], [1000, 561], [998, 565], [997, 569], [1005, 549], [1006, 546], [1007, 542], [991, 575], [1003, 540], [975, 550], [983, 536], [940, 578], [945, 483], [895, 577], [884, 461], [872, 545], [860, 499], [862, 538], [857, 516], [867, 537], [863, 519], [870, 539], [864, 516], [823, 540], [819, 496], [768, 558], [813, 530], [665, 560], [715, 560], [649, 556], [707, 562], [626, 566], [672, 578]], 1]
[[[993, 544], [1001, 558], [999, 562], [997, 567], [1006, 547], [1007, 544], [1008, 540], [992, 574], [1003, 540], [975, 548], [983, 534], [940, 581], [946, 483], [905, 577], [887, 463], [889, 539], [861, 504], [881, 531], [857, 519], [885, 530], [862, 521], [886, 533], [864, 518], [822, 541], [820, 493], [763, 559], [838, 515], [659, 562], [761, 551], [645, 558], [756, 551], [618, 568], [724, 575]], 1]
[[[993, 546], [1000, 560], [998, 564], [996, 569], [1005, 549], [1006, 546], [1008, 543], [990, 575], [1003, 541], [975, 549], [983, 536], [940, 578], [947, 484], [902, 580], [884, 462], [880, 548], [861, 502], [870, 542], [857, 518], [874, 540], [863, 521], [876, 542], [865, 518], [820, 539], [818, 495], [764, 558], [830, 529], [670, 561], [742, 553], [656, 551], [735, 551], [628, 567], [702, 574]], 1]
[[[992, 547], [999, 561], [997, 565], [996, 569], [1004, 550], [1006, 546], [1007, 543], [990, 576], [1003, 540], [974, 550], [982, 536], [939, 580], [947, 484], [899, 577], [884, 459], [877, 542], [860, 502], [867, 535], [856, 518], [872, 534], [862, 522], [874, 536], [864, 519], [820, 542], [819, 494], [762, 560], [820, 525], [669, 560], [730, 557], [659, 549], [723, 557], [627, 567], [685, 577]], 1]
[[[992, 547], [999, 561], [998, 565], [996, 569], [1004, 550], [1006, 546], [1007, 543], [990, 576], [1003, 541], [974, 550], [983, 536], [939, 580], [947, 484], [901, 580], [885, 459], [877, 550], [860, 501], [867, 545], [855, 518], [872, 543], [861, 522], [874, 545], [863, 518], [821, 542], [818, 495], [768, 561], [775, 537], [707, 555], [688, 556], [703, 545], [672, 566], [663, 560], [633, 578]], 1]
[[[993, 547], [1000, 561], [998, 565], [996, 569], [1005, 550], [1006, 546], [1008, 543], [991, 575], [1003, 541], [975, 550], [984, 536], [940, 580], [948, 484], [902, 581], [885, 458], [876, 553], [860, 500], [865, 548], [855, 517], [869, 545], [861, 521], [872, 547], [863, 518], [820, 542], [817, 495], [769, 561], [777, 535], [704, 558], [689, 555], [697, 547], [679, 565], [662, 560], [641, 577]], 1]
[[[991, 547], [998, 561], [997, 565], [995, 569], [1004, 550], [1005, 546], [1007, 543], [989, 576], [1003, 540], [972, 550], [982, 536], [938, 578], [946, 484], [892, 552], [881, 464], [861, 505], [855, 506], [872, 502], [851, 522], [874, 505], [857, 525], [871, 507], [859, 522], [815, 541], [812, 497], [762, 560], [808, 529], [689, 551], [695, 563], [682, 548], [685, 567], [637, 567], [647, 575]], 1]
[[[991, 546], [998, 560], [996, 564], [994, 569], [1003, 549], [1005, 546], [1006, 542], [989, 576], [1002, 539], [972, 550], [981, 535], [936, 579], [948, 485], [887, 551], [883, 462], [860, 503], [855, 506], [866, 493], [852, 522], [872, 502], [857, 525], [870, 504], [858, 522], [814, 540], [812, 495], [761, 560], [819, 527], [684, 552], [702, 564], [677, 549], [692, 567], [637, 567], [654, 577]], 1]
[[[990, 547], [998, 561], [996, 565], [994, 569], [1003, 550], [1004, 546], [1006, 543], [989, 576], [1002, 540], [973, 550], [981, 536], [939, 581], [948, 486], [893, 552], [883, 463], [860, 503], [855, 505], [871, 501], [851, 521], [872, 504], [857, 524], [869, 506], [859, 521], [812, 540], [813, 497], [772, 558], [822, 528], [678, 557], [722, 550], [670, 554], [699, 563], [624, 568], [663, 573]], 1]
[[[991, 547], [998, 560], [996, 564], [994, 569], [1003, 549], [1005, 546], [1006, 543], [988, 576], [1002, 540], [972, 550], [982, 536], [937, 581], [948, 486], [887, 548], [884, 463], [859, 503], [855, 503], [862, 498], [850, 519], [866, 502], [857, 523], [868, 505], [859, 520], [814, 540], [813, 497], [770, 556], [833, 531], [665, 563], [730, 558], [651, 559], [721, 559], [614, 569], [686, 575]], 1]
[[[991, 547], [998, 561], [996, 565], [994, 569], [1003, 550], [1005, 547], [1007, 543], [988, 576], [1002, 541], [973, 550], [982, 536], [937, 582], [949, 486], [891, 553], [885, 462], [860, 510], [856, 502], [869, 499], [852, 518], [871, 506], [858, 522], [869, 508], [859, 519], [815, 540], [814, 497], [770, 556], [835, 527], [667, 564], [731, 556], [651, 560], [722, 556], [615, 569], [686, 574]], 1]
[[[991, 547], [998, 561], [996, 565], [994, 569], [1003, 550], [1005, 547], [1007, 543], [988, 576], [1002, 541], [972, 550], [982, 536], [937, 581], [948, 486], [892, 552], [884, 463], [860, 503], [855, 503], [872, 491], [851, 519], [872, 503], [857, 523], [870, 505], [859, 520], [811, 539], [811, 496], [770, 557], [840, 528], [667, 564], [738, 558], [651, 560], [729, 557], [616, 569], [695, 579]], 1]
[[[991, 547], [998, 561], [996, 565], [994, 569], [1003, 550], [1005, 547], [1007, 543], [988, 576], [1002, 541], [973, 550], [982, 536], [937, 582], [949, 486], [897, 555], [884, 462], [861, 509], [856, 503], [877, 499], [852, 519], [873, 505], [858, 523], [871, 507], [859, 520], [814, 540], [813, 496], [770, 556], [836, 529], [667, 564], [731, 557], [651, 560], [722, 557], [616, 570], [687, 577]], 1]
[[[991, 548], [998, 561], [996, 565], [994, 569], [1003, 550], [1005, 547], [1007, 544], [988, 576], [1002, 540], [973, 551], [982, 537], [937, 582], [948, 486], [899, 559], [885, 462], [869, 514], [856, 502], [879, 509], [852, 518], [872, 512], [858, 522], [870, 514], [860, 519], [815, 540], [813, 496], [770, 556], [833, 530], [667, 564], [728, 556], [651, 560], [719, 555], [616, 570], [684, 575]], 1]
[[[991, 548], [998, 561], [996, 565], [994, 570], [1003, 551], [1005, 547], [1007, 544], [988, 577], [1002, 541], [973, 551], [982, 537], [937, 582], [948, 486], [896, 556], [884, 462], [861, 511], [856, 502], [876, 505], [852, 518], [873, 507], [858, 522], [870, 513], [860, 519], [814, 540], [812, 496], [770, 556], [833, 528], [667, 564], [728, 556], [651, 560], [718, 556], [616, 570], [683, 575]], 1]
[[[991, 547], [998, 561], [996, 565], [994, 569], [1004, 550], [1006, 547], [1007, 544], [988, 576], [1003, 540], [973, 551], [983, 536], [938, 582], [948, 485], [901, 561], [885, 462], [870, 516], [857, 502], [881, 514], [853, 518], [880, 515], [859, 522], [877, 516], [860, 519], [815, 540], [813, 496], [770, 555], [834, 529], [666, 563], [731, 555], [650, 560], [721, 554], [616, 569], [686, 574]], 1]
[[[175, 147], [171, 135], [171, 135], [171, 135], [167, 134], [164, 134], [160, 133], [153, 138], [140, 137], [172, 159], [167, 159], [154, 214], [87, 199], [138, 300], [82, 296], [146, 364], [113, 379], [147, 384], [114, 405], [145, 386], [127, 402], [147, 376], [129, 395], [148, 376], [103, 377], [176, 487], [81, 489], [214, 601], [52, 595], [207, 622], [38, 615], [263, 618], [100, 625]], 0]
[[[175, 147], [171, 135], [171, 135], [171, 135], [167, 134], [164, 134], [160, 133], [153, 138], [140, 137], [172, 159], [167, 159], [154, 214], [87, 199], [138, 300], [82, 296], [146, 364], [113, 379], [147, 384], [114, 405], [145, 386], [127, 402], [147, 376], [129, 395], [148, 376], [103, 377], [176, 487], [81, 489], [214, 601], [52, 595], [207, 622], [38, 615], [263, 618], [100, 625]], 0]
[[[186, 146], [182, 135], [182, 135], [181, 134], [178, 134], [175, 134], [171, 134], [164, 138], [152, 137], [183, 159], [178, 158], [166, 218], [95, 199], [147, 302], [91, 295], [152, 366], [119, 377], [154, 389], [119, 403], [150, 390], [131, 402], [148, 382], [133, 395], [158, 374], [110, 374], [181, 484], [91, 485], [216, 600], [50, 598], [207, 620], [38, 616], [260, 622], [103, 627]], 0]
[[[186, 147], [182, 135], [182, 135], [181, 135], [177, 134], [174, 134], [171, 134], [164, 138], [151, 137], [183, 158], [178, 158], [166, 218], [96, 199], [147, 302], [91, 295], [152, 366], [119, 377], [155, 389], [119, 403], [151, 390], [131, 402], [148, 382], [134, 395], [157, 374], [110, 374], [181, 484], [91, 485], [216, 599], [50, 598], [207, 620], [37, 615], [262, 622], [103, 627]], 0]
[[[204, 147], [200, 135], [200, 135], [200, 135], [196, 135], [193, 134], [189, 134], [183, 138], [170, 136], [201, 159], [196, 158], [185, 215], [117, 197], [164, 299], [108, 292], [168, 362], [133, 375], [170, 386], [134, 402], [169, 389], [147, 399], [167, 381], [149, 391], [179, 374], [132, 374], [194, 487], [102, 484], [220, 602], [53, 595], [211, 622], [41, 613], [266, 621], [102, 626]], 0]
[[[204, 147], [200, 135], [200, 135], [200, 135], [196, 135], [193, 134], [189, 134], [183, 137], [170, 136], [201, 158], [196, 158], [185, 215], [117, 197], [164, 299], [108, 292], [168, 362], [133, 376], [170, 386], [134, 402], [169, 389], [147, 399], [167, 381], [149, 391], [179, 374], [132, 375], [194, 487], [102, 483], [220, 602], [53, 595], [210, 622], [41, 613], [266, 621], [102, 626]], 0]
[[[214, 145], [210, 134], [210, 134], [210, 134], [206, 133], [203, 133], [200, 132], [192, 137], [179, 135], [211, 158], [206, 157], [192, 214], [129, 197], [170, 298], [116, 291], [175, 376], [140, 373], [177, 399], [143, 401], [178, 397], [154, 398], [175, 388], [156, 390], [188, 374], [146, 374], [199, 489], [112, 486], [219, 606], [58, 591], [211, 625], [42, 607], [271, 627], [103, 625]], 0]
[[[214, 145], [210, 134], [210, 134], [210, 134], [207, 133], [203, 133], [200, 132], [192, 137], [179, 135], [211, 158], [206, 157], [192, 214], [129, 197], [170, 298], [116, 292], [175, 376], [140, 373], [177, 398], [143, 401], [178, 396], [155, 398], [175, 388], [156, 390], [188, 374], [146, 373], [199, 489], [112, 486], [219, 606], [58, 591], [210, 625], [42, 607], [271, 627], [103, 625]], 0]
[[[234, 146], [229, 134], [228, 134], [228, 134], [226, 134], [223, 133], [220, 133], [211, 137], [200, 136], [230, 158], [226, 158], [210, 216], [146, 197], [194, 305], [135, 291], [203, 370], [157, 375], [208, 393], [156, 402], [210, 393], [168, 398], [202, 389], [171, 390], [209, 375], [167, 372], [211, 489], [145, 484], [223, 603], [66, 585], [212, 623], [49, 597], [267, 625], [101, 628]], 0]
[[[234, 146], [229, 134], [228, 134], [228, 134], [226, 134], [223, 133], [220, 133], [211, 137], [200, 136], [230, 158], [226, 158], [210, 216], [146, 197], [194, 304], [135, 291], [203, 369], [157, 375], [208, 393], [156, 402], [209, 393], [168, 398], [202, 388], [171, 390], [209, 375], [167, 372], [211, 489], [145, 484], [222, 603], [66, 585], [212, 623], [49, 597], [276, 624], [102, 628]], 0]
[[[250, 146], [246, 134], [245, 134], [245, 134], [242, 134], [240, 133], [236, 132], [229, 138], [217, 136], [247, 157], [242, 157], [232, 215], [165, 195], [234, 302], [148, 291], [258, 370], [167, 377], [266, 392], [166, 402], [268, 390], [181, 399], [263, 382], [183, 391], [219, 372], [188, 371], [191, 484], [201, 490], [98, 565], [221, 607], [78, 571], [208, 625], [109, 618], [260, 630]], 0]
